ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness
112628,17 David López,33,https://cdn.sofifa.com/players/112/628/17_60.png,Spain,https://cdn.sofifa.com/flags/es.png,67,67,SD Huesca,https://cdn.sofifa.com/teams/110839/30.png,€450K,€6K,1751,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",23.0,"Sep 23, 2016",nan,2018,181cm,75kg,79.0,68.0,43.0,72.0,63.0,66.0,77.0,79.0,74.0,69.0,48.0,47.0,51.0,62.0,65.0,67.0,49.0,32.0,66.0,73.0,45.0,58.0,63.0,70.0,81.0,62.0,42.0,51.0,38.0,12.0,6.0,13.0,8.0,14.0,CAM,66.0,nan,nan
207894,T. Strobl,31,https://cdn.sofifa.com/players/207/894/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,74,74,FC Augsburg,https://cdn.sofifa.com/teams/100409/30.png,€3M,€20K,1751,Right,2.0,3.0,2.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos28"">SUB",5.0,"Jul 1, 2020",nan,2023,188cm,87kg,51.0,30.0,69.0,72.0,35.0,57.0,44.0,45.0,74.0,62.0,34.0,51.0,39.0,74.0,44.0,79.0,74.0,78.0,78.0,62.0,77.0,76.0,55.0,68.0,47.0,73.0,nan,72.0,71.0,11.0,8.0,8.0,16.0,12.0,CDM,74.0,€5.4M,78.0
123576,18 M. Borriello,35,https://cdn.sofifa.com/players/123/576/18_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,77,SPAL,https://cdn.sofifa.com/teams/112791/30.png,€4.1M,€15K,1751,Left,2.0,2.0,2.0,High/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",22.0,"Aug 19, 2017",nan,2019,185cm,85kg,55.0,83.0,80.0,68.0,70.0,69.0,61.0,74.0,45.0,78.0,56.0,64.0,66.0,77.0,60.0,80.0,76.0,55.0,77.0,50.0,58.0,24.0,85.0,62.0,74.0,81.0,18.0,24.0,20.0,6.0,6.0,11.0,8.0,11.0,ST,76.0,€7.3M,nan
5419,13 M. Owen,32,https://cdn.sofifa.com/players/005/419/13_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,74,74,Stoke City,https://cdn.sofifa.com/teams/1806/30.png,€1.8M,€10K,1751,Right,2.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",10.0,"Sep 1, 2012",nan,2013,173cm,70kg,66.0,84.0,69.0,73.0,72.0,77.0,71.0,65.0,47.0,78.0,69.0,54.0,79.0,75.0,81.0,76.0,70.0,34.0,57.0,52.0,56.0,20.0,80.0,72.0,82.0,nan,11.0,21.0,10.0,7.0,15.0,10.0,10.0,8.0,ST,74.0,nan,nan
253890,P. Perlaza,30,https://cdn.sofifa.com/players/253/890/22_60.png,Ecuador,https://cdn.sofifa.com/flags/ec.png,70,70,LDU Quito,https://cdn.sofifa.com/teams/110986/30.png,€1.4M,€700,1751,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos3"">RB",13.0,"Jan 7, 2020",nan,2023,181cm,83kg,70.0,35.0,54.0,67.0,25.0,66.0,59.0,27.0,63.0,67.0,83.0,82.0,72.0,67.0,66.0,66.0,58.0,74.0,70.0,40.0,70.0,65.0,69.0,66.0,37.0,59.0,nan,66.0,62.0,7.0,10.0,9.0,7.0,9.0,RB,70.0,€3.1M,63.0
256370,G. Ludwigson,27,https://cdn.sofifa.com/players/256/370/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,68,68,Hammarby IF,https://cdn.sofifa.com/teams/708/30.png,€1.3M,€3K,1751,Right,1.0,4.0,3.0,High/ High,Normal (170-185),No,"<span class=""pos pos22"">LF",16.0,"Jan 8, 2020",nan,2022,182cm,75kg,56.0,65.0,61.0,65.0,58.0,65.0,59.0,38.0,45.0,62.0,84.0,88.0,74.0,69.0,71.0,61.0,76.0,90.0,75.0,59.0,75.0,33.0,71.0,68.0,56.0,65.0,nan,24.0,19.0,10.0,9.0,11.0,13.0,13.0,CF,68.0,€1.6M,28.0
185171,A. Auassar,34,https://cdn.sofifa.com/players/185/171/22_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,67,67,Sparta Rotterdam,https://cdn.sofifa.com/teams/100646/30.png,€350K,€4K,1751,Left,1.0,3.0,2.0,Medium/ Medium,Stocky (185+),No,"<span class=""pos pos11"">LDM",6.0,"Jul 6, 2018",nan,2022,186cm,80kg,56.0,52.0,65.0,65.0,33.0,61.0,65.0,65.0,66.0,65.0,32.0,32.0,34.0,61.0,53.0,84.0,61.0,67.0,83.0,73.0,86.0,63.0,60.0,65.0,64.0,64.0,nan,64.0,59.0,12.0,7.0,9.0,11.0,14.0,CDM,67.0,€508K,64.0
233241,S. Ezatolahi,24,https://cdn.sofifa.com/players/233/241/22_60.png,Iran,https://cdn.sofifa.com/flags/ir.png,67,73,Vejle Boldklub,https://cdn.sofifa.com/teams/822/30.png,€1.5M,€3K,1751,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos10"">CDM",6.0,"Aug 20, 2020",nan,2023,190cm,78kg,49.0,52.0,60.0,66.0,41.0,61.0,49.0,55.0,67.0,66.0,63.0,58.0,59.0,64.0,52.0,72.0,58.0,69.0,73.0,60.0,75.0,67.0,57.0,60.0,45.0,63.0,nan,66.0,62.0,14.0,10.0,15.0,7.0,14.0,CDM,68.0,€2.2M,65.0
201363,Ryder Matos,27,https://cdn.sofifa.com/players/201/363/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,69,69,Udinese Calcio,https://cdn.sofifa.com/teams/55/30.png,€1.5M,€9K,1751,Right,1.0,3.0,4.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",77.0,"Feb 1, 2016",nan,2022,180cm,70kg,60.0,63.0,59.0,68.0,62.0,76.0,64.0,60.0,52.0,77.0,74.0,74.0,76.0,63.0,74.0,68.0,84.0,70.0,64.0,62.0,54.0,24.0,70.0,58.0,57.0,68.0,nan,28.0,26.0,12.0,7.0,7.0,7.0,11.0,RW,69.0,€2.5M,40.0
111010,13 Vicente,30,https://cdn.sofifa.com/players/111/010/13_60.png,Spain,https://cdn.sofifa.com/flags/es.png,72,72,Brighton & Hove Albion,https://cdn.sofifa.com/teams/1808/30.png,€1.7M,€7K,1751,Left,2.0,2.0,4.0,Medium/ Low,Normal (170-185),Yes,"<span class=""pos pos29"">RES",15.0,"Jan 1, 2011",nan,2018,177cm,72kg,74.0,65.0,43.0,71.0,61.0,79.0,82.0,75.0,69.0,79.0,73.0,67.0,68.0,65.0,75.0,63.0,57.0,34.0,48.0,69.0,59.0,39.0,72.0,74.0,75.0,nan,13.0,25.0,20.0,11.0,14.0,12.0,10.0,10.0,LW,73.0,nan,nan
221631,M. Lundemo,27,https://cdn.sofifa.com/players/221/631/22_60.png,Norway,https://cdn.sofifa.com/flags/no.png,66,67,APOEL Nicosia FC,https://cdn.sofifa.com/teams/100135/30.png,€975K,€500,1751,Right,1.0,3.0,3.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",8.0,"Jul 18, 2020",nan,2026,189cm,82kg,56.0,57.0,54.0,68.0,54.0,67.0,63.0,66.0,67.0,69.0,56.0,57.0,63.0,61.0,50.0,65.0,67.0,74.0,74.0,58.0,55.0,63.0,66.0,67.0,46.0,61.0,nan,59.0,49.0,6.0,7.0,9.0,10.0,11.0,CM,67.0,€2.2M,57.0
195838,Crivellaro,32,https://cdn.sofifa.com/players/195/838/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,69,69,Chennaiyin FC,https://cdn.sofifa.com/teams/113297/30.png,€1.1M,€1K,1751,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos18"">CAM",10.0,"Sep 3, 2019",nan,2022,184cm,81kg,64.0,65.0,54.0,71.0,56.0,68.0,69.0,64.0,69.0,69.0,65.0,54.0,67.0,71.0,66.0,75.0,31.0,73.0,77.0,68.0,54.0,51.0,65.0,73.0,66.0,64.0,nan,54.0,41.0,4.0,4.0,4.0,4.0,4.0,CAM,69.0,€1.5M,31.0
229631,Lazo,25,https://cdn.sofifa.com/players/229/631/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,73,76,Unión Deportiva Almería,https://cdn.sofifa.com/teams/1861/30.png,€4M,€10K,1751,Left,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos16"">LM",16.0,"Jul 1, 2020",nan,2027,178cm,71kg,67.0,75.0,32.0,70.0,49.0,82.0,71.0,73.0,64.0,78.0,80.0,80.0,83.0,70.0,67.0,77.0,58.0,60.0,58.0,75.0,37.0,23.0,63.0,61.0,45.0,62.0,nan,33.0,31.0,11.0,7.0,9.0,11.0,6.0,CAM,74.0,€6.7M,45.0
202043,K. Holmberg,28,https://cdn.sofifa.com/players/202/043/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,67,67,Djurgårdens IF,https://cdn.sofifa.com/teams/710/30.png,€1M,€4K,1751,Right,1.0,3.0,3.0,High/ High,Lean (185+),No,"<span class=""pos pos25"">ST",17.0,"Jan 10, 2020",nan,2022,185cm,73kg,45.0,68.0,64.0,60.0,56.0,60.0,49.0,47.0,53.0,64.0,71.0,72.0,74.0,70.0,73.0,66.0,58.0,79.0,71.0,55.0,76.0,38.0,76.0,67.0,62.0,65.0,nan,40.0,35.0,14.0,7.0,15.0,14.0,10.0,ST,67.0,€1.3M,42.0
223074,D. Rotariu,25,https://cdn.sofifa.com/players/223/074/22_60.png,Romania,https://cdn.sofifa.com/flags/ro.png,69,72,,https://cdn.sofifa.com/flags/ro.png,€0,€0,1751,Left,1.0,4.0,4.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",11.0,nan,nan,nan,180cm,72kg,66.0,67.0,70.0,66.0,63.0,74.0,71.0,60.0,61.0,71.0,76.0,75.0,88.0,65.0,79.0,69.0,65.0,58.0,59.0,66.0,35.0,30.0,66.0,63.0,56.0,64.0,nan,29.0,27.0,13.0,8.0,10.0,14.0,9.0,CAM,71.0,nan,22.0
222352,A. Ajeti,24,https://cdn.sofifa.com/players/222/352/22_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,71,76,Celtic,https://cdn.sofifa.com/teams/78/30.png,€2.9M,€29K,1751,Right,1.0,4.0,3.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",10.0,"Aug 13, 2020",nan,2024,183cm,78kg,59.0,74.0,71.0,62.0,70.0,68.0,59.0,33.0,57.0,70.0,72.0,75.0,71.0,69.0,71.0,76.0,89.0,68.0,75.0,60.0,62.0,16.0,73.0,65.0,56.0,79.0,nan,19.0,17.0,13.0,9.0,6.0,12.0,16.0,ST,73.0,€5.4M,38.0
243178,B. Maguire,23,https://cdn.sofifa.com/players/243/178/22_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,63,71,Motherwell,https://cdn.sofifa.com/teams/83/30.png,€1.1M,€2K,1751,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),No,"<span class=""pos pos28"">SUB",6.0,"Jul 1, 2017",nan,2022,189cm,77kg,52.0,53.0,58.0,63.0,40.0,62.0,60.0,65.0,62.0,63.0,68.0,69.0,46.0,61.0,64.0,58.0,68.0,76.0,76.0,56.0,66.0,60.0,62.0,62.0,44.0,57.0,nan,61.0,60.0,7.0,7.0,13.0,11.0,15.0,CM,65.0,€2.1M,63.0
256343,Robson Bambu,23,https://cdn.sofifa.com/players/256/343/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,70,77,OGC Nice,https://cdn.sofifa.com/teams/72/30.png,€3M,€13K,1751,Right,1.0,3.0,2.0,Low/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",3.0,"Jul 1, 2020",nan,2025,185cm,72kg,44.0,30.0,73.0,63.0,46.0,57.0,58.0,43.0,60.0,60.0,71.0,75.0,69.0,71.0,65.0,57.0,78.0,66.0,70.0,47.0,70.0,73.0,39.0,51.0,49.0,60.0,nan,70.0,70.0,10.0,12.0,10.0,9.0,14.0,CB,72.0,€6.3M,71.0
212778,Kwon Kyung Won,29,https://cdn.sofifa.com/players/212/778/22_60.png,Korea Republic,https://cdn.sofifa.com/flags/kr.png,72,72,Seongnam FC,https://cdn.sofifa.com/teams/981/30.png,€2M,€5K,1750,Left,1.0,2.0,2.0,Low/ High,Normal (185+),No,"<span class=""pos pos6"">LCB",3.0,"Jul 15, 2021",nan,2021,188cm,81kg,55.0,34.0,68.0,64.0,36.0,57.0,36.0,51.0,71.0,61.0,67.0,62.0,69.0,64.0,55.0,55.0,77.0,71.0,85.0,30.0,71.0,69.0,51.0,64.0,41.0,58.0,nan,75.0,72.0,15.0,13.0,14.0,14.0,10.0,CB,72.0,€2.5M,73.0
182836,21 A. Carroll,31,https://cdn.sofifa.com/players/182/836/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,72,72,Newcastle United,https://cdn.sofifa.com/teams/13/30.png,€2M,€29K,1750,Left,2.0,3.0,2.0,Medium/ High,Normal (185+),Yes,"<span class=""pos pos28"">SUB",7.0,"Aug 8, 2019",nan,2021,193cm,79kg,60.0,73.0,90.0,65.0,72.0,65.0,53.0,42.0,58.0,72.0,33.0,41.0,45.0,73.0,31.0,80.0,80.0,32.0,89.0,70.0,88.0,45.0,75.0,66.0,73.0,74.0,nan,46.0,44.0,14.0,14.0,12.0,10.0,6.0,ST,72.0,€3.8M,33.0
253150,M. Ndayishimiye,22,https://cdn.sofifa.com/players/253/150/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,72,80,KRC Genk,https://cdn.sofifa.com/teams/673/30.png,€5.5M,€11K,1750,Right,1.0,3.0,4.0,High/ Low,Lean (170-185),No,"<span class=""pos pos28"">SUB",11.0,"Jul 7, 2021",nan,2025,172cm,64kg,72.0,62.0,29.0,71.0,61.0,76.0,68.0,58.0,60.0,75.0,84.0,78.0,88.0,72.0,75.0,65.0,45.0,70.0,46.0,63.0,42.0,35.0,66.0,76.0,72.0,72.0,nan,25.0,27.0,14.0,9.0,12.0,11.0,12.0,RM,75.0,€9.4M,31.0
244210,Jimmy,24,https://cdn.sofifa.com/players/244/210/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,68,75,Real Oviedo,https://cdn.sofifa.com/teams/110827/30.png,€2.3M,€4K,1750,Right,1.0,2.0,2.0,Low/ Medium,Normal (170-),No,"<span class=""pos pos13"">RCM",14.0,"Jul 1, 2016",nan,2022,170cm,68kg,58.0,42.0,38.0,68.0,40.0,65.0,65.0,48.0,65.0,66.0,70.0,68.0,69.0,69.0,81.0,52.0,56.0,78.0,56.0,45.0,67.0,69.0,56.0,67.0,44.0,70.0,nan,66.0,64.0,14.0,9.0,13.0,11.0,6.0,CDM,69.0,€4.1M,65.0
190722,19 M. Sordell,27,https://cdn.sofifa.com/players/190/722/19_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,66,66,Northampton Town,https://cdn.sofifa.com/teams/1930/30.png,€675K,€6K,1750,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",27.0,nan,"<a href=""/team/15015/burton-albion/"">Burton Albion</a>","Jun 30, 2019",177cm,81kg,59.0,64.0,56.0,61.0,62.0,67.0,55.0,53.0,54.0,66.0,83.0,80.0,75.0,62.0,70.0,65.0,79.0,75.0,74.0,64.0,57.0,25.0,60.0,59.0,64.0,69.0,32.0,39.0,33.0,12.0,15.0,13.0,10.0,7.0,RW,66.0,nan,nan
261172,F. Baldasarra,22,https://cdn.sofifa.com/players/261/172/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,65,74,Platense,https://cdn.sofifa.com/teams/112689/30.png,€1.6M,€3K,1750,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos12"">RM",10.0,"Jan 1, 2019",nan,2024,178cm,75kg,56.0,59.0,48.0,70.0,35.0,63.0,46.0,47.0,66.0,65.0,68.0,67.0,68.0,64.0,73.0,63.0,68.0,71.0,59.0,58.0,65.0,60.0,64.0,62.0,53.0,58.0,nan,62.0,57.0,13.0,11.0,6.0,11.0,9.0,CAM,67.0,€2.6M,63.0
226221,Aritz Elustondo,27,https://cdn.sofifa.com/players/226/221/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,81,Real Sociedad,https://cdn.sofifa.com/teams/457/30.png,€18.5M,€34K,1750,Right,1.0,3.0,2.0,Low/ High,Normal (170-185),Yes,"<span class=""pos pos4"">RCB",6.0,"Dec 4, 2014",nan,2024,180cm,71kg,72.0,26.0,82.0,77.0,30.0,48.0,53.0,41.0,55.0,76.0,63.0,68.0,59.0,76.0,57.0,39.0,78.0,74.0,77.0,40.0,80.0,77.0,36.0,32.0,43.0,68.0,nan,81.0,82.0,7.0,10.0,12.0,15.0,8.0,CB,81.0,€40.2M,76.0
169586,F. Campbell,33,https://cdn.sofifa.com/players/169/586/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,67,67,Huddersfield Town,https://cdn.sofifa.com/teams/1939/30.png,€650K,€4K,1750,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",22.0,"Aug 12, 2019",nan,2022,172cm,80kg,64.0,69.0,68.0,66.0,66.0,64.0,46.0,55.0,46.0,67.0,65.0,69.0,69.0,66.0,79.0,68.0,74.0,67.0,63.0,57.0,77.0,22.0,70.0,64.0,64.0,68.0,nan,35.0,28.0,11.0,15.0,9.0,9.0,16.0,ST,67.0,€1.2M,42.0
187515,17 Keirrison,27,https://cdn.sofifa.com/players/187/515/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,70,70,FC Arouca,https://cdn.sofifa.com/teams/112513/30.png,€1.4M,€8K,1750,Right,1.0,4.0,3.0,Medium/ Low,Lean (170-185),No,"<span class=""pos pos29"">RES",21.0,"Jan 12, 2017",nan,2018,184cm,80kg,49.0,72.0,69.0,66.0,66.0,68.0,64.0,68.0,53.0,71.0,67.0,66.0,67.0,60.0,63.0,69.0,67.0,54.0,72.0,65.0,44.0,39.0,69.0,69.0,74.0,62.0,28.0,36.0,33.0,11.0,10.0,12.0,13.0,16.0,ST,69.0,nan,nan
225864,B. Barry,25,https://cdn.sofifa.com/players/225/864/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,64,69,Türkgücü München,https://cdn.sofifa.com/teams/114398/30.png,€800K,€1K,1750,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",18.0,"Sep 25, 2020",nan,2022,182cm,73kg,61.0,56.0,42.0,64.0,54.0,69.0,60.0,49.0,54.0,68.0,76.0,79.0,78.0,62.0,76.0,48.0,64.0,71.0,59.0,51.0,53.0,56.0,59.0,59.0,53.0,57.0,nan,59.0,56.0,14.0,11.0,14.0,8.0,10.0,RM,67.0,€1.2M,57.0
176992,21 M. Milligan,34,https://cdn.sofifa.com/players/176/992/21_60.png,Australia,https://cdn.sofifa.com/flags/au.png,64,64,Macarthur FC,https://cdn.sofifa.com/teams/114604/30.png,€190K,€800,1750,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos5"">CB",5.0,"Jul 31, 2020",nan,2022,178cm,78kg,56.0,43.0,62.0,63.0,57.0,58.0,61.0,62.0,62.0,61.0,52.0,52.0,57.0,60.0,62.0,66.0,71.0,69.0,73.0,51.0,73.0,61.0,46.0,59.0,68.0,67.0,nan,64.0,62.0,7.0,11.0,14.0,15.0,8.0,CB,64.0,€238K,64.0
258280,Gorostidi,25,https://cdn.sofifa.com/players/258/280/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,69,AD Alcorcón,https://cdn.sofifa.com/teams/100831/30.png,€850K,€2K,1750,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB",8.0,"Aug 12, 2020",nan,2023,185cm,74kg,58.0,52.0,60.0,68.0,46.0,63.0,57.0,59.0,69.0,64.0,66.0,60.0,64.0,64.0,53.0,60.0,59.0,77.0,61.0,59.0,66.0,60.0,48.0,64.0,56.0,56.0,nan,64.0,62.0,14.0,10.0,14.0,12.0,6.0,CM,66.0,€1.4M,55.0
214158,Y. Gordillo,29,https://cdn.sofifa.com/players/214/158/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,71,71,San Lorenzo de Almagro,https://cdn.sofifa.com/teams/1013/30.png,€1.6M,€9K,1750,Right,1.0,3.0,2.0,Low/ High,Normal (170-185),No,"<span class=""pos pos15"">LCM",5.0,"Feb 19, 2021",nan,2023,178cm,73kg,43.0,32.0,53.0,70.0,33.0,57.0,42.0,36.0,65.0,69.0,69.0,57.0,70.0,70.0,73.0,58.0,70.0,82.0,74.0,59.0,85.0,69.0,58.0,55.0,44.0,63.0,nan,72.0,70.0,7.0,8.0,16.0,11.0,8.0,CDM,71.0,€2.4M,65.0
238593,M. Heyer,26,https://cdn.sofifa.com/players/238/593/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,70,72,Hamburger SV,https://cdn.sofifa.com/teams/28/30.png,€1.7M,€8K,1750,Right,1.0,4.0,2.0,High/ Medium,Normal (185+),No,"<span class=""pos pos15"">LCM",3.0,"Sep 17, 2020",nan,2023,185cm,78kg,57.0,53.0,68.0,71.0,37.0,63.0,28.0,29.0,70.0,68.0,61.0,76.0,64.0,67.0,61.0,56.0,81.0,81.0,73.0,48.0,69.0,70.0,41.0,58.0,37.0,68.0,nan,70.0,67.0,7.0,14.0,15.0,12.0,6.0,CB,72.0,€2.8M,72.0
223938,K. Hazard,25,https://cdn.sofifa.com/players/223/938/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,68,69,KSV Cercle Brugge,https://cdn.sofifa.com/teams/1750/30.png,€1.4M,€6K,1750,Right,1.0,4.0,4.0,High/ Low,Normal (170-185),No,"<span class=""pos pos29"">RES",77.0,"Jul 1, 2019",nan,2023,172cm,70kg,68.0,54.0,39.0,65.0,60.0,73.0,71.0,67.0,64.0,69.0,85.0,74.0,90.0,63.0,82.0,61.0,73.0,62.0,68.0,66.0,53.0,28.0,64.0,63.0,56.0,71.0,nan,34.0,32.0,12.0,15.0,7.0,6.0,9.0,RM,69.0,€2.1M,17.0
189281,21 C. Clements,30,https://cdn.sofifa.com/players/189/281/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,62,Cheltenham Town,https://cdn.sofifa.com/teams/1936/30.png,€375K,€3K,1750,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",8.0,"Aug 27, 2018",nan,2021,175cm,66kg,57.0,52.0,55.0,64.0,55.0,60.0,63.0,60.0,62.0,62.0,58.0,58.0,80.0,58.0,74.0,53.0,68.0,73.0,62.0,56.0,61.0,58.0,57.0,62.0,53.0,63.0,nan,61.0,59.0,10.0,10.0,11.0,10.0,9.0,CM,62.0,€656K,59.0
248106,B. de Nooijer,23,https://cdn.sofifa.com/players/248/106/22_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,68,73,FC Farul Constanța,https://cdn.sofifa.com/teams/110075/30.png,€1.7M,€4K,1750,Left,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos7"">LB",6.0,"Jun 21, 2021",nan,2023,186cm,82kg,64.0,42.0,44.0,64.0,38.0,62.0,60.0,38.0,60.0,64.0,80.0,82.0,76.0,66.0,80.0,49.0,81.0,82.0,70.0,45.0,58.0,64.0,57.0,46.0,56.0,57.0,nan,63.0,63.0,5.0,10.0,6.0,6.0,8.0,LWB,69.0,€2.4M,61.0
180352,R. Finn,33,https://cdn.sofifa.com/players/180/352/22_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,63,63,Shamrock Rovers,https://cdn.sofifa.com/teams/306/30.png,€250K,€850,1750,Right,1.0,3.0,3.0,High/ High,Lean (185+),No,"<span class=""pos pos13"">RCM",8.0,"Dec 20, 2016",nan,2021,185cm,71kg,58.0,55.0,55.0,65.0,54.0,63.0,53.0,57.0,62.0,64.0,59.0,62.0,67.0,59.0,60.0,62.0,61.0,80.0,69.0,63.0,65.0,53.0,58.0,61.0,58.0,64.0,nan,57.0,54.0,16.0,11.0,13.0,10.0,11.0,RWB,63.0,€388K,55.0
235852,21 D. Godoy,28,https://cdn.sofifa.com/players/235/852/21_60.png,Paraguay,https://cdn.sofifa.com/flags/py.png,70,70,Club River Plate Asunción,https://cdn.sofifa.com/teams/114575/30.png,€1.6M,€500,1750,Left,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",7.0,"Jan 1, 2021",nan,2021,174cm,73kg,59.0,64.0,58.0,64.0,53.0,75.0,65.0,66.0,61.0,73.0,76.0,78.0,74.0,71.0,73.0,72.0,65.0,73.0,58.0,63.0,34.0,16.0,69.0,55.0,64.0,60.0,nan,34.0,37.0,7.0,9.0,13.0,13.0,12.0,LM,70.0,€3.4M,46.0
212932,Y. Ono,28,https://cdn.sofifa.com/players/212/932/22_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,65,65,Gamba Osaka,https://cdn.sofifa.com/teams/112093/30.png,€725K,€4K,1750,Right,1.0,4.0,4.0,Medium/ Medium,Normal (170-),No,"<span class=""pos pos28"">SUB",11.0,"Jan 6, 2020",nan,2022,170cm,69kg,57.0,55.0,61.0,66.0,60.0,66.0,61.0,57.0,62.0,66.0,74.0,72.0,76.0,62.0,78.0,61.0,82.0,57.0,63.0,65.0,59.0,35.0,64.0,65.0,61.0,67.0,nan,31.0,27.0,15.0,9.0,9.0,11.0,13.0,CAM,65.0,€906K,50.0
222583,T. James,25,https://cdn.sofifa.com/players/222/583/22_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,63,68,Leyton Orient,https://cdn.sofifa.com/teams/1958/30.png,€650K,€3K,1750,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos2"">RWB",2.0,"Jul 19, 2021",nan,2022,180cm,75kg,61.0,52.0,56.0,58.0,40.0,60.0,53.0,65.0,54.0,58.0,71.0,73.0,63.0,57.0,71.0,64.0,75.0,72.0,69.0,58.0,65.0,58.0,57.0,55.0,50.0,58.0,nan,60.0,60.0,16.0,11.0,14.0,7.0,9.0,RWB,64.0,€1.2M,58.0
206104,S. Dursun,29,https://cdn.sofifa.com/players/206/104/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,74,74,Fenerbahçe SK,https://cdn.sofifa.com/teams/326/30.png,€4.2M,€43K,1750,Right,1.0,4.0,3.0,High/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",19.0,"Jul 2, 2021",nan,2024,190cm,80kg,48.0,77.0,74.0,70.0,73.0,74.0,57.0,62.0,44.0,76.0,61.0,65.0,66.0,75.0,60.0,73.0,59.0,69.0,78.0,59.0,72.0,17.0,83.0,52.0,74.0,72.0,nan,31.0,19.0,8.0,6.0,10.0,13.0,14.0,ST,74.0,€8M,31.0
