coach_id,coach_url,short_name,long_name,dob,nationality_name,coach_face_url,nation_flag_url
896532,/coach/896532/olaf-janssen/,O. Janßen,Olaf Janßen,1966-10-08,Germany,https://cdn.sportmonks.com/images/soccer/players/20/896532.png,https://cdn.sofifa.net/flags/de.png
896541,/coach/896541/danny-cowley/,D. Cowley,Danny Cowley,,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
896545,/coach/896545/john-askey/,J. Askey,John Askey,1964-11-04,England,,https://cdn.sofifa.net/flags/gb-eng.png
896549,/coach/896549/kosta-runjaic/,K. Runjaic,Kosta Runjaic,1971-06-04,Germany,https://cdn.sportmonks.com/images/soccer/players/5/896549.png,https://cdn.sofifa.net/flags/de.png
896550,/coach/896550/owen-coyle/,O. Coyle,Owen Coyle,1966-07-14,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/6/896550.png,https://cdn.sofifa.net/flags/ie.png
896551,/coach/896551/philippe-montanier/,P. Montanier,Philippe Montanier,1964-11-15,France,https://cdn.sportmonks.com/images/soccer/players/7/896551.png,https://cdn.sofifa.net/flags/fr.png
896553,/coach/896553/nigel-pearson/,N. Pearson,Nigel Pearson,1963-08-21,England,,https://cdn.sofifa.net/flags/gb-eng.png
896570,/coach/896570/valerien-ismael/,V. Ismaël,Valérien Ismaël,1975-09-28,France,https://cdn.sportmonks.com/images/soccer/players/26/896570.png,https://cdn.sofifa.net/flags/fr.png
896608,/coach/896608/franck-haise/,F. Haise,Franck Haise,1971-04-15,France,https://cdn.sportmonks.com/images/soccer/players/0/896608.png,https://cdn.sofifa.net/flags/fr.png
896619,/coach/896619/lukas-kwasniok/,L. Kwasniok,Lukas Kwasniok,1981-06-12,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
896621,/coach/896621/franco-lerda/,F. Lerda,Franco Lerda,1967-08-19,Italy,,https://cdn.sofifa.net/flags/it.png
896625,/coach/896625/domenico-toscano/,D. Toscano,Domenico Toscano,,Italy,,https://cdn.sofifa.net/flags/it.png
896634,/coach/896634/pierpaolo-bisoli/,P. Bisoli,Pierpaolo Bisoli,1966-11-20,Italy,https://cdn.sportmonks.com/images/soccer/players/26/896634.png,https://cdn.sofifa.net/flags/it.png
896647,/coach/896647/andrea-mandorlini/,A. Mandorlini,Andrea Mandorlini,1960-07-17,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
896649,/coach/896649/abelardo-fernandez-antuna/,A. Fernández Antuña,Abelardo Fernández Antuña,1970-04-19,Spain,https://cdn.sportmonks.com/images/soccer/players/9/896649.png,https://cdn.sofifa.net/flags/es.png
896655,/coach/896655/giorgio-contini/,G. Contini,Giorgio Contini,1974-01-04,Switzerland,https://cdn.sportmonks.com/images/soccer/players/15/896655.png,https://cdn.sofifa.net/flags/ch.png
896657,/coach/896657/raul-agne-montull/,R. Agné Montull,Raúl Agné Montull,1970-05-24,Spain,,https://cdn.sofifa.net/flags/es.png
896662,/coach/896662/francisco-javier-fernandez-diaz/,F. Fernández Díaz,Francisco Javier Fernández Díaz,1980-03-20,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
896664,/coach/896664/ricardo-alberto-zielinski/,R. Zielinski,Ricardo Alberto Zielinski,1959-10-14,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
896665,/coach/896665/leonardo-carol-madelon/,L. Madelón,Leonardo Carol Madelón,1963-01-25,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
896740,/coach/896740/per-mathias-hogmo/,P. Høgmo,Per-Mathias Høgmo,1959-12-01,Norway,https://cdn.sportmonks.com/images/soccer/players/4/896740.png,https://cdn.sofifa.net/flags/no.png
896756,/coach/896756/matias-jesus-almeyda/,M. Almeyda,Matías Jesús Almeyda,1973-12-21,Argentina,https://cdn.sportmonks.com/images//soccer/coaches/20/896756.png,https://cdn.sofifa.net/flags/ar.png
896757,/coach/896757/diego-martin-alonso-lopez/,D. Alonso López,Diego Martín Alonso López,1975-04-16,Uruguay,,https://cdn.sofifa.net/flags/uy.png
896759,/coach/896759/luis-alfonso-sosa-cisneros/,L. Sosa Cisneros,Luis Alfonso Sosa Cisneros,1967-10-05,Mexico,,https://cdn.sofifa.net/flags/mx.png
896760,/coach/896760/javier-luis-torrente/,J. Torrente,Javier Luis Torrente,1969-06-08,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
896765,/coach/896765/miguel-ernesto-herrera-aguirre/,M. Herrera Aguirre,Miguel Ernesto Herrera Aguirre,1968-03-18,Mexico,https://cdn.sportmonks.com/images/soccer/players/29/896765.png,https://cdn.sofifa.net/flags/mx.png
896766,/coach/896766/ricardo-alfredo-valino/,R. Valiño,Ricardo Alfredo Valiño,1971-01-02,Argentina,,https://cdn.sofifa.net/flags/ar.png
896767,/coach/896767/victor-manuel-vucetich-rojas/,V. Vucetich Rojas,Víctor Manuel Vucetich Rojas,1955-06-25,Mexico,,https://cdn.sofifa.net/flags/mx.png
896771,/coach/896771/gerardo-daniel-martino/,G. Martino,Gerardo Daniel Martino,1962-11-20,Argentina,https://cdn.sportmonks.com/images/soccer/players/3/896771.png,https://cdn.sofifa.net/flags/ar.png
896782,/coach/896782/tony-popovic/,T. Popović,Tony Popović,1973-07-04,Australia,https://cdn.sportmonks.com/images/soccer/players/14/896782.png,https://cdn.sofifa.net/flags/au.png
896783,/coach/896783/john-aloisi/,J. Aloisi,John Aloisi,1976-02-05,Australia,https://cdn.sportmonks.com/images/soccer/players/15/896783.png,https://cdn.sofifa.net/flags/au.png
896785,/coach/896785/zlatko-dalic/,Z. Dalić,Zlatko Dalić,1966-10-26,Croatia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/hr.png
896791,/coach/896791/jung-won-seo/,J. Seo,Jung-Won Seo,1970-12-17,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
896798,/coach/896798/javier-aguirre-onaindia/,J. Aguirre Onaindía,Javier Aguirre Onaindía,1958-12-01,Mexico,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/mx.png
896803,/coach/896803/aurelian-cosmin-olaroiu/,A. Olăroiu,Aurelian Cosmin Olăroiu,1969-06-10,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
896805,/coach/896805/angelos-postecoglou/,A. Postecoglou,Angelos Postecoglou,1965-07-27,Australia,https://cdn.sportmonks.com/images/soccer/players/5/896805.png,https://cdn.sofifa.net/flags/au.png
942497,/coach/942497/tae-wan-kim/,T. Kim,Tae-Wan Kim,1971-06-01,Korea Republic,,https://cdn.sofifa.net/flags/kr.png
942499,/coach/942499/ki-il-nam/,K. Nam,Ki-Il Nam,1974-08-17,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
942515,/coach/942515/aidy-boothroyd/,A. Boothroyd,Aidy Boothroyd,1971-02-08,England,,https://cdn.sofifa.net/flags/gb-eng.png
978850,/coach/978850/alan-reynolds/,A. Reynolds,Alan Reynolds,1974-06-12,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ie.png
978851,/coach/978851/pat-devlin/,P. Devlin,Pat Devlin,,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ie.png
1021664,/coach/1021664/jong-boo-kim/,J. Kim,Jong-Boo Kim,1965-01-13,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
1021678,/coach/1021678/feng-xie/,F. Xie,Feng Xie,1966-04-09,China PR,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cn.png
1025473,/coach/1025473/giovanni-savarese/,G. Savarese,Giovanni Savarese,1971-07-14,Venezuela,https://cdn.sportmonks.com/images/soccer/players/1/1025473.png,https://cdn.sofifa.net/flags/ve.png
1030184,/coach/1030184/felice-mazzu/,F. Mazzù,Felice Mazzù,1966-03-12,Belgium,https://cdn.sportmonks.com/images/soccer/players/8/1030184.png,https://cdn.sofifa.net/flags/be.png
1030203,/coach/1030203/yves-vanderhaeghe/,Y. Vanderhaeghe,Yves Vanderhaeghe,1970-01-30,Belgium,,https://cdn.sofifa.net/flags/be.png
1030209,/coach/1030209/mircea-rednic/,M. Rednic,Mircea Rednic,1962-04-09,Romania,https://cdn.sportmonks.com/images/soccer/players/1/1030209.png,https://cdn.sofifa.net/flags/ro.png
1030239,/coach/1030239/warren-moon/,W. Moon,Warren Moon,1982-05-27,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1030277,/coach/1030277/arturo-ernesto-reyes-montero/,A. Reyes Montero,Arturo Ernesto Reyes Montero,1969-04-08,Colombia,,https://cdn.sofifa.net/flags/co.png
1030279,/coach/1030279/jose-alberto-suarez-giraldo/,J. Suárez Giraldo,José Alberto Suárez Giraldo,,Colombia,,https://cdn.sofifa.net/flags/co.png
1068539,/coach/1068539/scott-cooper/,S. Cooper,Scott Cooper,1970-06-16,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1068543,/coach/1068543/juan-jose-rojo-martin/,J. Rojo Martín,Juan José Rojo Martín,1968-03-23,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
1068555,/coach/1068555/john-caulfield/,J. Caulfield,John Caulfield,1964-10-11,Republic of Ireland,,https://cdn.sofifa.net/flags/ie.png
1076939,/coach/1076939/felix-sanchez-bas/,F. Sanchez Bas,Felix Sanchez Bas,,Spain,https://cdn.sportmonks.com/images/soccer/players/11/1076939.png,https://cdn.sofifa.net/flags/es.png
1076985,/coach/1076985/flavio-horacio-robatto/,F. Robatto,Flavio Horacio Robatto,1974-01-16,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
1182371,/coach/1182371/trevor-croly/,T. Croly,Trevor Croly,1974-02-23,Republic of Ireland,,https://cdn.sofifa.net/flags/ie.png
1452147,/coach/1452147/stuart-taylor/,S. Taylor,Stuart Taylor,1974-11-26,Scotland,https://cdn.sportmonks.com/images/soccer/players/19/1452147.png,https://cdn.sofifa.net/flags/gb-sct.png
1452201,/coach/1452201/dmytro-parfenov/,D. Parfenov,Dmytro Parfenov,1974-09-11,Ukraine,,https://cdn.sofifa.net/flags/ua.png
1452203,/coach/1452203/christian-ilzer/,C. Ilzer,Christian Ilzer,1977-10-21,Austria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/at.png
1452340,/coach/1452340/josep-clotet-ruiz/,J. Clotet Ruiz,Josep Clotet Ruiz,1977-04-27,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
1452433,/coach/1452433/kang-hee-choi/,K. Choi,Kang-Hee Choi,1959-04-12,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
1452584,/coach/1452584/jose-albano-ferreira-da-mota/,J. Ferreira da Mota,José Albano Ferreira da Mota,1964-02-25,Portugal,,https://cdn.sofifa.net/flags/pt.png
1452767,/coach/1452767/cesar-fernando-torres-ramirez/,C. Torres Ramírez,César Fernando Torres Ramírez,1976-09-23,Colombia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/co.png
1452787,/coach/1452787/anders-torstensson/,A. Torstensson,Anders Torstensson,,Sweden,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/se.png
1452907,/coach/1452907/ian-baraclough/,I. Baraclough,Ian Baraclough,1970-12-04,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1452924,/coach/1452924/jan-stahre/,J. Stahre,Jan Stahre,,Sweden,,https://cdn.sofifa.net/flags/se.png
1453115,/coach/1453115/christer-mattiasson/,C. Mattiasson,Christer Mattiasson,,Sweden,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/se.png
1467959,/coach/1467959/dave-challinor/,D. Challinor,Dave Challinor,1975-10-02,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1468170,/coach/1468170/jose-fernando-santa-robledo/,J. Santa Robledo,José Fernando Santa Robledo,1970-09-12,Colombia,,https://cdn.sofifa.net/flags/co.png
1477253,/coach/1477253/leonel-de-jesus-alvarez-zuleta/,L. de Jesús Álvarez Zuleta,Leonel de Jesús Álvarez Zuleta,1965-07-29,Colombia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/co.png
1477272,/coach/1477272/bruno-irles/,B. Irles,Bruno Irles,1975-08-16,France,https://cdn.sportmonks.com/images//soccer/coaches/24/1477272.png,https://cdn.sofifa.net/flags/fr.png
1489365,/coach/1489365/derrick-pereira/,D. Pereira,Derrick Pereira,1962-03-17,India,,https://cdn.sofifa.net/flags/in.png
1494028,/coach/1494028/pablo-eduardo-repetto-aquino/,P. Repetto Aquino,Pablo Eduardo Repetto Aquino,1974-03-14,Uruguay,,https://cdn.sofifa.net/flags/uy.png
1525420,/coach/1525420/graham-arnold/,G. Arnold,Graham Arnold,1963-07-03,Australia,https://cdn.sportmonks.com/images/soccer/players/12/1525420.png,https://cdn.sofifa.net/flags/au.png
1532970,/coach/1532970/ian-mccall/,I. McCall,Ian McCall,,Scotland,,https://cdn.sofifa.net/flags/gb-sct.png
1533122,/coach/1533122/pedro-emanuel-dos-santos-martins-silva/,P. dos Santos Martins Silva,Pedro Emanuel dos Santos Martins Silva,1975-02-11,Portugal,,https://cdn.sofifa.net/flags/pt.png
1533127,/coach/1533127/marc-brys/,M. Brys,Marc Brys,1962-05-10,Belgium,,https://cdn.sofifa.net/flags/be.png
1533141,/coach/1533141/andrey-talalaev/,A. Talalaev,Andrey Talalaev,1972-10-05,Russia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ru.png
1533144,/coach/1533144/paulo-lourenco-martins-alves/,P. Martins Alves,Paulo Lourenço Martins Alves,1969-12-10,Portugal,,https://cdn.sofifa.net/flags/pt.png
1547985,/coach/1547985/markus-mader/,M. Mader,Markus Mader,1968-05-19,Austria,,https://cdn.sofifa.net/flags/at.png
1548455,/coach/1548455/horst-steffen/,H. Steffen,Horst Steffen,1969-03-03,Germany,https://cdn.sportmonks.com/images/soccer/players/7/1548455.png,https://cdn.sofifa.net/flags/de.png
1548557,/coach/1548557/alexandre-pallares/,A. Pallarés,Alexandré Pallarés,1979-12-12,Spain,,https://cdn.sofifa.net/flags/es.png
1552127,/coach/1552127/filipe-goncalo-pinto-martins/,F. Pinto Martins,Filipe Gonçalo Pinto Martins,1978-05-29,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
1552186,/coach/1552186/simon-weaver/,S. Weaver,Simon Weaver,1977-12-20,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1552200,/coach/1552200/dean-brennan/,D. Brennan,Dean Brennan,1980-06-17,Republic of Ireland,,https://cdn.sofifa.net/flags/ie.png
1552207,/coach/1552207/mariano-soso/,M. Soso,Mariano Soso,1981-04-30,Argentina,,https://cdn.sofifa.net/flags/ar.png
1552268,/coach/1552268/arthur-thomas-papastamatis/,A. Papastamatis,Arthur Thomas Papastamatis,1969-03-03,Australia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/au.png
1552328,/coach/1552328/darren-shaun-bazeley/,D. Bazeley,Darren Shaun Bazeley,1972-10-05,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
1552334,/coach/1552334/laurent-guyot/,L. Guyot,Laurent Guyot,1969-12-17,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
1552387,/coach/1552387/jeroen-rijsdijk/,J. Rijsdijk,Jeroen Rijsdijk,1977-05-24,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
1552400,/coach/1552400/konrad-funfstuck/,K. Fünfstück,Konrad Fünfstück,1980-10-07,Germany,,https://cdn.sofifa.net/flags/de.png
1552403,/coach/1552403/adrie-poldervaart/,A. Poldervaart,Adrie Poldervaart,1970-12-20,Netherlands,,https://cdn.sofifa.net/flags/nl.png
1552424,/coach/1552424/manuel-marquez-roca/,M. Márquez Roca,Manuel Márquez Roca,1968-09-07,Spain,,https://cdn.sofifa.net/flags/es.png
1552477,/coach/1552477/tim-walter/,T. Walter,Tim Walter,1975-11-08,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
1552508,/coach/1552508/marcos-ignacio-ambriz-espinoza/,M. Ambriz Espinoza,Marcos Ignacio Ambriz Espinoza,1965-02-07,Mexico,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/mx.png
1552520,/coach/1552520/rui-manuel-gomes-borges/,R. Gomes Borges,Rui Manuel Gomes Borges,1981-07-07,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
1552550,/coach/1552550/gerald-scheiblehner/,G. Scheiblehner,Gerald Scheiblehner,1977-02-25,Austria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/at.png
1552555,/coach/1552555/sascha-hildmann/,S. Hildmann,Sascha Hildmann,1972-04-07,Germany,,https://cdn.sofifa.net/flags/de.png
1552604,/coach/1552604/vuk-rasovic/,V. Rašović,Vuk Rašović,1973-01-03,Serbia,,https://cdn.sofifa.net/flags/rs.png
1552672,/coach/1552672/markus-schopp/,M. Schopp,Markus Schopp,1974-02-22,Austria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/at.png
1552696,/coach/1552696/mauricio-nogueira-barbieri/,M. Nogueira Barbieri,Maurício Nogueira Barbieri,1981-09-30,Brazil,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/br.png
1552810,/coach/1552810/ramon-angel-diaz/,R. Díaz,Ramón Ángel Díaz,1959-08-29,Argentina,,https://cdn.sofifa.net/flags/ar.png
1552812,/coach/1552812/raul-erasto-jacobo-gutierrez/,R. Jacobo Gutierrez,Raul Erasto Jacobo Gutierrez,1966-10-16,Mexico,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/mx.png
1552838,/coach/1552838/vitor-fernando-de-carvalho-campelos/,V. de Carvalho Campelos,Vítor Fernando de Carvalho Campelos,1975-05-11,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
1552902,/coach/1552902/roberto-cevoli/,R. Cevoli,Roberto Cevoli,1968-12-29,Italy,,https://cdn.sofifa.net/flags/it.png
1552921,/coach/1552921/micael-martins-sequeira/,M. Martins Sequeira,Micael Martins Sequeira,1973-07-06,Portugal,,https://cdn.sofifa.net/flags/pt.png
1552966,/coach/1552966/jaroslaw-skrobacz/,J. Skrobacz,Jarosław Skrobacz,1967-08-11,Poland,,https://cdn.sofifa.net/flags/pl.png
1553030,/coach/1553030/cristiano-lucarelli/,C. Lucarelli,Cristiano Lucarelli,1975-10-04,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
1553061,/coach/1553061/sergio-lobera-rodriguez/,S. Lobera Rodríguez,Sergio Lobera Rodríguez,1977-01-16,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
1553165,/coach/1553165/christian-johnsen/,C. Johnsen,Christian Johnsen,1977-06-10,Norway,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/no.png
1553200,/coach/1553200/andrea-sottil/,A. Sottil,Andrea Sottil,1974-01-04,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
1553202,/coach/1553202/attilio-tesser/,A. Tesser,Attilio Tesser,1958-06-10,Italy,,https://cdn.sofifa.net/flags/it.png
1553203,/coach/1553203/massimiliano-alvini/,M. Alvini,Massimiliano Alvini,,Italy,https://cdn.sportmonks.com/images//soccer/coaches/19/1553203.png,https://cdn.sofifa.net/flags/it.png
1553204,/coach/1553204/giovanni-stroppa/,G. Stroppa,Giovanni Stroppa,1968-01-24,Italy,https://cdn.sportmonks.com/images//soccer/coaches/20/1553204.png,https://cdn.sofifa.net/flags/it.png
